Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Provincia,Región,Latitud (Decimal),Longitud (decimal),Latitud (Sexagesimal),Longitud (Sexagesimal),rango_baths,rango_dormitorios
300000000,8429,373599,lobarnechea,Lacueca,5,2,117.0,187.0,2.0,11072235,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
409285000,11500,509695,penalolen,Acueductocasasgrande,4,4,180.0,490.0,0.0,7901446,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
117000000,3287,145704,renca,Hermosapropiedad,4,2,95.0,128.0,0.0,11088465,Santiago,Metropolitana de Santiago,-33.3978,-70.7228, -33°23' 52'' , -70°43' 22'' ,1-5,1-5
182000000,5114,226650,buin,HermosacasaenBuin,3,3,86.0,265.0,3.0,10793083,Maipo,Metropolitana de Santiago,-33.7278,-70.7389, -33°43' 40'' , -70°44' 20'' ,1-5,1-5
1066632300,29970,1328309,lobarnechea,ColegioMayflower-ElHuinganal,6,4,395.0,1525.0,6.0,11154509,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,6-10
505378000,14200,629362,colina,SantaFilomena11100,4,4,276.0,570.0,2.0,11090000,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
416403000,11700,518559,lareina,ValenzuelaPuelma,5,4,285.0,285.0,1.0,11250083,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
185000000,5198,230386,maipu,Avsur/avolimpia,4,2,170.0,205.0,3.0,11096135,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
320000000,8991,398506,puentealto,Eyzaguirre/SantaRosa,8,4,1200.0,1200.0,0.0,10194462,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,6-10
1103290000,31000,1373960,lobarnechea,Clubdegolf,4,0,446.0,2060.0,8.0,6086284,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",SIN BAÑO,1-5
395049000,11100,491966,providencia,Generalbari,5,3,200.0,250.0,1.0,9055335,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,1-5
341664000,9600,425484,colina,Chicureo,3,3,,,0.0,11121578,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
119226500,3350,148476,laflorida,-JaspeyTopacio,3,2,116.0,131.0,3.0,11070112,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
95000000,2669,118306,maipu,Casade1PisocercanaaEstaciónMetroPlazadeMaipú.,3,2,82.0,145.0,0.0,9253702,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
444875000,12500,554016,huechuraba,CaminoelRoble,5,5,180.0,530.0,0.0,11085287,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
622825000,17500,775623,lobarnechea,CondominioLosQuillayes,4,4,268.0,6000.0,0.0,11102066,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
1170911000,32900,1458171,lobarnechea,Avda.Panorámicaconelatardecer,6,5,300.0,700.0,4.0,11082764,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,6-10
312658150,8785,389363,laflorida,VillaTokioLaFlorida,3,2,107.0,260.0,3.0,11101745,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
533850000,15000,664819,colina,elfaldeo1000,1,0,127.0,2945.0,3.0,11089713,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,SIN BAÑO,1-5
605030000,17000,753462,pirque,Espectacularcasayampliaparcelade1hectáreaenexclu...,4,3,315.0,10000.0,0.0,10215550,Cordillera,Metropolitana de Santiago,-33.6333,-70.55,"-33°38' 60""", -70°33' 50'' ,1-5,1-5
480465000,13500,598337,providencia,ManuelBarrosBorgoño,7,3,210.0,170.0,0.0,11057382,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,6-10
125000000,3512,155666,maipu,Villalosheroes/h.Perezdearce/caminomelipilla,3,1,67.0,135.0,1.0,10791234,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
400000000,11239,498132,maipu,Hermosacasaconterrenode750m2enMaipú,3,2,190.0,750.0,5.0,11480790,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
497904100,13990,620055,colina,AvenidaChamisero,5,5,172.0,400.0,3.0,11480660,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
1174470000,33000,1462603,lascondes,JosédeMoraleda-Fitzroy,4,4,285.0,1092.0,8.0,11087264,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
210000000,5901,261519,laflorida,-33.527408,4,2,93.0,130.0,3.0,11480469,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
1024992000,28800,1276453,lobarnechea,Montecarmelo3600,4,3,363.0,1200.0,4.0,7871157,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
633502000,17800,788919,colina,avsanjose14446,5,4,200.0,980.0,2.0,11119441,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
270484000,7600,336842,sanbernardo,VillaelAndén,2,1,133.0,334.0,0.0,9504150,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
80000000,2248,99626,sanbernardo,FranciscodeCamargo13033,2,1,55.0,81.0,2.0,11479493,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
110000000,3091,136986,maipu,martaossaruiz,2,2,70.0,120.0,2.0,10775716,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
782980000,22000,975068,colina,CondominiolasBrisasdeChicureo,4,4,350.0,3151.0,4.0,11089874,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
110000000,3091,136986,lacisterna,LaCisterna,2,1,85.0,145.0,1.0,9738606,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
1014315000,28500,1263157,lobarnechea,ColegioMayflower/NidodeAguilas,4,7,500.0,1000.0,4.0,11154204,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,1-5
398252100,11190,495955,penalolen,Quilin/SanchezFontecilla,4,3,140.0,410.0,4.0,11102812,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
75000000,2107,93400,sanbernardo,Santaines,3,1,52.0,52.0,1.0,11479116,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
139900000,3931,174222,maipu,Casamuybienubicadaenmaipu,3,1,70.0,200.0,1.0,11100204,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
141292300,3970,175956,renca,Casa3d,3,2,70.0,93.0,2.0,9702912,Santiago,Metropolitana de Santiago,-33.3978,-70.7228, -33°23' 52'' , -70°43' 22'' ,1-5,1-5
140000000,3934,174346,maipu,Maipú,5,2,108.0,176.0,0.0,11067008,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
112000000,3147,139477,cerrillos,Paicavi/riotolten,3,1,60.0,141.0,0.0,8815598,Santiago,Metropolitana de Santiago,-33.5,-70.7167,"-33°30' 0""","-70°43' 0""",1-5,1-5
224217000,6300,279224,laflorida,Laflorida,3,4,107.0,75.0,0.0,5503646,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
165000000,4636,205479,conchali,-casaespaciosa-diegosilvahenriquez,3,2,171.0,204.0,1.0,11069608,Santiago,Metropolitana de Santiago,-33.38,-70.675,"-33°22' 48""","-70°40' 30""",1-5,1-5
124565000,3500,155125,laflorida,Sanjosedelaestrella,3,2,160.0,160.0,0.0,10215134,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
175000000,4917,217933,penalolen,AvenidaOriental,5,2,165.0,135.0,1.0,11056693,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
590794000,16600,735733,laflorida,Espectacularcasaenventaencondominiosantasofia,6,7,560.0,3290.0,8.0,11118597,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,6-10,6-10
373695000,10500,465374,huechuraba,PedroFontova/SantaRosa,4,4,150.0,250.0,2.0,9961183,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
348782000,9800,434349,penalolen,AvenidaElValle/Consistorial,4,2,128.0,252.0,3.0,8033813,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
533494100,14990,664376,lareina,FranciscoGonzalezconecheñique,5,4,180.0,300.0,2.0,11478709,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
180000000,5058,224159,renca,ArturoPratt,6,3,160.0,220.0,3.0,11072076,Santiago,Metropolitana de Santiago,-33.3978,-70.7228, -33°23' 52'' , -70°43' 22'' ,1-5,6-10
82000000,2304,102117,puentealto,LosAcantos,3,1,47.0,126.0,3.0,10263592,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
110000000,3091,136986,puentealto,Elmaiten/elvolcan,3,2,80.0,90.0,0.0,6774438,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
533494100,14990,664376,lascondes,ColegioVillaMaría,4,2,160.0,200.0,1.0,11123412,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
72000000,2023,89664,elmonte,Sanmiguel,2,1,81.0,110.0,1.0,6829448,Talagante,Metropolitana de Santiago,-33.6839,-71.0169, -33°41' 2'' , -71°1' 1'' ,1-5,1-5
782980000,22000,975068,lascondes,AvPdteKennedy/GerónimodeAlderete,5,4,226.0,459.0,2.0,11065565,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
796860100,22390,992354,lascondes,Republicadehonduras/cerrocatedralsur,3,3,169.0,714.0,1.0,6277615,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
455552000,12800,567313,penalolen,AlvaroCasanova,4,4,156.0,300.0,4.0,11057044,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
747390000,21000,930747,lobarnechea,CaminodelChin,4,3,230.0,720.0,0.0,9490001,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
153037000,4300,190582,maipu,Estupendacasaenventamaipu!!oportunidadparavivirentranquilocondominiojardínsantamaria,4,3,107.0,159.0,2.0,11118451,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
140000000,3934,174346,puentealto,AvLuisMatteconAvConchayToro/Metroprotectoradelainfancia,3,2,65.0,200.0,5.0,11095973,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
1032110000,29000,1285318,lareina,Lareinaalto,5,4,320.0,1320.0,6.0,11061530,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
185000000,5198,230386,sanbernardo,Demostenesrivera,4,2,170.0,341.0,3.0,11478090,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
148000000,4158,184309,lacisterna,hurtadodemendoza8846,2,1,89.0,275.0,3.0,11478079,Santiago,Metropolitana de Santiago,-33.5289,-70.6628, -33°31' 44'' , -70°39' 46'' ,1-5,1-5
85000000,2388,105853,sanbernardo,Calleeduardoanguita,3,2,89.0,81.0,2.0,11477889,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
110000000,3091,136986,puentealto,Avenidaeyzaguirre,3,2,59.0,80.0,2.0,11477872,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
100000000,2810,124533,sanbernardo,Albatros,4,2,139.0,145.0,1.0,11477819,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
145000000,4074,180573,penalolen,Ictinosconorientales,3,2,90.0,162.0,0.0,9300469,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
871955000,24500,1085872,pirque,Espectacularcasaubicadaenexclusivosectordepirque,3,3,400.0,15000.0,0.0,10215445,Cordillera,Metropolitana de Santiago,-33.6333,-70.55,"-33°38' 60""", -70°33' 50'' ,1-5,1-5
480109100,13490,597894,colina,Chamisero,5,3,200.0,400.0,3.0,11121548,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
120000000,3372,149440,quilicura,Avenidalastorres074,3,2,65.0,85.0,1.0,11072673,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
533494100,14990,664376,lascondes,Alcántara/Navarra,4,2,150.0,200.0,1.0,6766715,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
170000000,4777,211706,maipu,LasTerrazas/5deabril,5,2,60.0,150.0,3.0,11120906,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
208201500,5850,259280,quilicura,CercaAvlomarcoleta,3,2,167.0,247.0,0.0,11093564,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
302515000,8500,376731,colina,CondominioLaReserva,2,3,180.0,1200.0,0.0,7191405,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
302515000,8500,376731,huechuraba,-CondominioLosRobles,4,3,165.0,262.0,2.0,11071105,Santiago,Metropolitana de Santiago,-33.3678,-70.6339, -33°22' 4'' , -70°38' 2'' ,1-5,1-5
635281500,17850,791135,lobarnechea,CaminoHuinganal,4,4,240.0,501.0,3.0,11087968,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",1-5,1-5
200000000,5620,249066,sanjosedemaipo,ElMelocotón-SanJosédeMaipo,2,2,110.0,2232.0,6.0,11087162,Cordillera,Metropolitana de Santiago,-33.6439,-70.3528, -33°38' 38'' , -70°21' 10'' ,1-5,1-5
532070500,14950,662603,nunoa,PedrodeValdivia/SimónBolívar/Villaseca,10,3,265.0,713.0,4.0,7478794,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,6-10
92534000,2600,115235,estacioncentral,SanPatricioconVecinal,4,1,110.0,131.0,1.0,11072021,Santiago,Metropolitana de Santiago,-33.4589,-70.6989, -33°27' 32'' , -70°41' 56'' ,1-5,1-5
95000000,2669,118306,maipu,Maipú,3,1,80.0,128.0,1.0,11066968,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
320310000,9000,398892,laflorida,SantaAmalia/VicucñaMackenna,4,2,120.0,288.0,1.0,9491594,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
1779500000,50000,2216065,lascondes,Lasflores,6,8,650.0,3460.0,5.0,11087664,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",6-10,6-10
250000000,7024,311333,estacioncentral,VentaCasa3DormitoriosEstaciónCentral,3,2,120.0,162.0,0.0,10240549,Santiago,Metropolitana de Santiago,-33.4589,-70.6989, -33°27' 32'' , -70°41' 56'' ,1-5,1-5
140000000,3934,174346,cerronavia,CerroNavia,5,4,150.0,203.0,1.0,9986748,Santiago,Metropolitana de Santiago,-33.4219,-70.735, -33°25' 19'' ,"-70°44' 6""",1-5,1-5
590794000,16600,735733,nunoa,Emiliatellez/garciamorenopf,4,2,155.0,433.0,0.0,3155531,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
654856000,18400,815512,recoleta,Loreto/Bellavista,6,5,360.0,265.0,0.0,11056610,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,6-10
78000000,2192,97136,puentealto,Vendocasapuentealto,2,1,75.0,85.0,1.0,10206047,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
130000000,3653,161893,elbosque,Loespejo,4,3,100.0,130.0,1.0,11079180,Santiago,Metropolitana de Santiago,-33.5669,-70.675, -33°34' 1'' ,"-70°40' 30""",1-5,1-5
77000000,2164,95890,puentealto,PuenteAlto,3,1,65.0,105.0,1.0,8901613,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
228999999,6434,285181,independencia,AdolfoOssacasiRecabarren,5,1,235.0,335.0,0.0,8050488,Santiago,Metropolitana de Santiago,-33.4128,-70.6658, -33°24' 46'' , -70°39' 57'' ,1-5,1-5
97000000,2725,120797,maipu,Antoniomachado//aveldescanso,2,1,60.0,72.0,0.0,8858628,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
782980000,22000,975068,colina,SantaFilomena11200,5,4,280.0,1730.0,0.0,11089687,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
978725000,27500,1218836,colina,BrisasdeChicureo,6,4,375.0,6297.0,0.0,11121984,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,6-10
348782000,9800,434349,colina,Colina,3,3,150.0,350.0,2.0,11121876,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
105000000,2950,130760,maipu,Maipú,2,2,56.0,128.0,1.0,11066833,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
112000000,3147,139477,maipu,Casaconbuenaestructurayacceso,3,1,77.0,156.0,1.0,10211892,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
78298000,2200,97507,quilicura,PasajePresidenteJuanAntonioRioss,3,1,70.0,89.0,1.0,11058968,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
498000000,13993,620174,vitacura,ElZodiaco/Vitacura,3,2,107.0,250.0,0.0,5711446,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
55000000,1545,68493,puentealto,Vendocasaenpuentealto,4,1,55.0,63.0,1.0,10206137,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
236000000,6631,293898,puentealto,Hermosacasade270mt2,8,3,140.0,270.0,0.0,10211973,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,6-10
219000000,6153,272727,estacioncentral,GeneralVelásquezcon5deAbril,3,3,86.0,510.0,6.0,11096038,Santiago,Metropolitana de Santiago,-33.4589,-70.6989, -33°27' 32'' , -70°41' 56'' ,1-5,1-5
280000000,7867,348692,lareina,simónbolívar,3,2,100.0,100.0,2.0,11105791,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
437757000,12300,545152,lascondes,Leridacercanoacuartocentenario,4,3,147.0,276.0,2.0,10777148,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
1423600000,40000,1772852,vitacura,Víaceleste/granvía,4,5,320.0,2500.0,7.0,11101988,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
79000000,2220,98381,puentealto,PuenteAlto,3,1,63.0,67.0,1.0,9245044,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
599691500,16850,746814,lascondes,Cerroelplomo,4,3,170.0,207.0,2.0,11123423,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
120000000,3372,149440,puentealto,Salvaterra,3,3,80.0,120.0,2.0,11056707,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
462670000,13000,576177,vitacura,Casaenventa5dormitoriosenvitacura,5,3,185.0,260.0,0.0,10795074,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
520000000,14611,647572,maipu,ManuelRodríguez2085,5,5,343.0,344.0,2.0,11125303,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
273687100,7690,340831,lareina,DragonesdelaReina,3,2,90.0,160.0,3.0,11092084,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
544171100,15290,677673,colina,Chamisero,5,3,196.0,532.0,2.0,11121796,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
150000000,4215,186800,lampa,CasaAisladacon2°PisoenValleGrande,3,2,125.0,228.0,0.0,10470969,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
164425800,4620,204764,nunoa,ArmandoCarrera5106,1,1,38.0,49.0,1.0,7567994,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
126522450,3555,157562,colina,ElRodeo1059,3,2,79.0,143.0,0.0,10778001,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
70000000,1967,87173,lapintana,PoetaMiguelHernándezconAntonioMachado,2,1,93.0,120.0,1.0,11085265,Santiago,Metropolitana de Santiago,-33.5828,-70.6339, -33°34' 58'' , -70°38' 2'' ,1-5,1-5
150000000,4215,186800,nunoa,Avgrecia,3,1,120.0,250.0,4.0,8050009,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
